0.22	0.98
0.38	0.63
0.33	0.56
0.01	0.98
0.1	0.25
0.0	0.99
0.31	0.05
0.66	0.79
0.0	0.74
0.67	0.73
0.48	0.44
0.13	0.52
0.06	0.2
0.58	0.32
0.18	0.16
0.35	0.9
0.26	0.93
0.42	0.36
0.68	0.01
0.01	0.73
0.27	0.74
0.18	0.87
0.25	0.76
0.01	0.49
0.6	0.11
0.16	0.51
0.0	0.53
0.03	0.66
0.02	0.17
0.0	0.78
0.26	0.97
0.41	0.16
0.44	0.07
0.02	0.34
0.07	0.96
0.1	0.0
0.58	0.89
0.36	0.05
0.64	0.26
0.32	0.27
0.62	0.87
0.41	0.05
0.47	0.05
0.58	0.01
0.63	0.87
0.37	0.37
0.25	0.83
0.06	0.62
0.05	0.99
0.15	0.98
0.64	0.77
0.58	0.08
0.26	0.81
0.51	0.36
0.64	0.52
0.02	0.48
0.02	0.93
0.41	0.02
0.56	0.44
0.22	0.97
0.03	0.26
0.02	0.68
0.44	0.93
0.71	0.0
0.45	0.5
0.4	0.36
0.47	0.8
0.49	0.91
0.06	0.02
0.02	0.12
0.35	0.54
0.64	0.47
0.61	0.03
0.65	0.85
0.28	0.75
0.61	0.06
0.58	0.2
0.56	0.22
0.28	0.0
0.01	0.15
0.13	0.33
0.61	0.12
0.08	0.99
0.65	0.18
0.58	0.61
0.01	0.3
0.22	0.85
0.11	0.99
0.03	0.94
0.35	0.88
0.03	0.69
0.4	0.97
0.15	0.49
0.42	0.42
0.47	0.04
0.01	0.6
0.32	0.9
0.41	0.46
0.47	0.46
0.26	0.14
